designer,artifact_id,condition,agent_source,artifact_type,action,broad_action
P1,AGENT_0162,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0163,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0164,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0165,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0166,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0167,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0168,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0166,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P1,AGENT_0168,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0169,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0168,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0148,DesignJournal+Agent,insight,note,RELOCATE_NOTE,RELOCATE
P1,AGENT_0170,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P1,AGENT_0171,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0172,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0173,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0172,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0174,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0175,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0175,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0173,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P1,AGENT_0172,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P1,AGENT_0176,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0177,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0178,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0178,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0179,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0180,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0178,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P1,AGENT_0181,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0180,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0182,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0183,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0184,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0185,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0186,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0184,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P1,AGENT_0187,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0188,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0189,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0190,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0191,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0192,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0193,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0194,DesignJournal+Agent,promptGenMode,image,AI_PROMPT_GEN,PROMPT_GEN
P1,AGENT_0195,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0196,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0189,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0197,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0198,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P1,AGENT_0199,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P1,AGENT_0199,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P1,AGENT_0200,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0200,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0201,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0202,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0203,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0203,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0204,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0205,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0206,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0207,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0208,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0209,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0210,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0209,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P1,AGENT_0211,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P1,AGENT_0212,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P1,AGENT_0213,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P1,AGENT_0213,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P1,AGENT_0214,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P1,AGENT_0214,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P1,AGENT_0081,DesignJournal+Agent,echo,image,RELOCATE_IMAGE,RELOCATE
