designer,artifact_id,condition,agent_source,artifact_type,action,broad_action
P3,AGENT_0117,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0116,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P3,AGENT_0118,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P3,AGENT_0116,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P3,AGENT_0109,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P3,AGENT_0116,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P3,AGENT_0114,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P3,AGENT_0115,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0118,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0109,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE_AGENT,PRUNE
P3,AGENT_0112,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0111,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0116,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE_AGENT,PRUNE
P3,AGENT_0110,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0094,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0086,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0085,DesignJournal+Agent,DELETE,note,PRUNE_NOTE,PRUNE
P3,AGENT_0074,DesignJournal+Agent,DELETE,note,PRUNE_NOTE,PRUNE
P3,AGENT_0084,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0083,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0075,DesignJournal+Agent,DELETE,note,PRUNE_NOTE,PRUNE
P3,AGENT_0082,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0073,DesignJournal+Agent,DELETE,note,PRUNE_NOTE,PRUNE
P3,AGENT_0081,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0072,DesignJournal+Agent,DELETE,note,PRUNE_NOTE,PRUNE
P3,AGENT_0071,DesignJournal+Agent,DELETE,note,PRUNE_NOTE,PRUNE
P3,AGENT_0077,DesignJournal+Agent,DELETE,connector,RELATE_DELETE_USER,RELATE
P3,AGENT_0070,DesignJournal+Agent,DELETE,note,PRUNE_NOTE,PRUNE
P3,AGENT_0090,DesignJournal+Agent,spark,note,RELOCATE_NOTE,RELOCATE
P3,AGENT_0087,DesignJournal+Agent,spark,column,RELOCATE_COLUMN,RELOCATE
P3,AGENT_0029,DesignJournal+Agent,GlobalIntent,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P3,AGENT_0088,DesignJournal+Agent,spark,column,RELOCATE_COLUMN,RELOCATE
P3,AGENT_0089,DesignJournal+Agent,spark,column,RELOCATE_COLUMN,RELOCATE
P3,AGENT_0087,DesignJournal+Agent,spark,column,RELOCATE_COLUMN,RELOCATE
P3,AGENT_0119,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0119,DesignJournal+Agent,OTHER,image,STRUCTURE_ADD,STRUCTURE
P3,AGENT_0119,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,AGENT_0120,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0120,DesignJournal+Agent,OTHER,image,STRUCTURE_ADD,STRUCTURE
P3,AGENT_0120,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,AGENT_0119,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,AGENT_0119,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,AGENT_0121,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0122,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0122,DesignJournal+Agent,OTHER,image,STRUCTURE_ADD,STRUCTURE
P3,AGENT_0121,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,AGENT_0122,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,AGENT_0123,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0123,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,AGENT_0123,DesignJournal+Agent,OTHER,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,AGENT_0124,DesignJournal+Agent,agentGenMode,image,AGENT_REJECT,AGENT_GEN
P3,AGENT_0125,DesignJournal+Agent,OTHER,image,AGENT_ACCEPT,AGENT_GEN
P3,AGENT_0125,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_AGENT,CREATE
P3,AGENT_0125,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE_AGENT,RELOCATE
P3,AGENT_0126,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P3,AGENT_0127,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P3,AGENT_0128,DesignJournal+Agent,imageEditMode,image,AI_IMAGE_EDIT,IMAGE_EDIT
P3,AGENT_0129,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0029,DesignJournal+Agent,GlobalIntent,intent,EDIT_INTENT_GLOBAL,INTENT_EDIT
P3,AGENT_0130,DesignJournal+Agent,imageEditMode,image,AI_IMAGE_EDIT,IMAGE_EDIT
P3,AGENT_0129,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0131,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P3,AGENT_0129,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0125,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P3,AGENT_0129,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0129,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0132,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0133,DesignJournal+Agent,imageEditMode,image,AI_IMAGE_EDIT,IMAGE_EDIT
P3,AGENT_0132,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P3,AGENT_0129,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0134,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0134,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0134,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0134,DesignJournal+Agent,DELETE,image,PRUNE_IMAGE,PRUNE
P3,AGENT_0135,DesignJournal+Agent,imageEditMode,image,AI_IMAGE_EDIT,IMAGE_EDIT
P3,AGENT_0125,DesignJournal+Agent,spark,image,RELOCATE_IMAGE_AGENT,RELOCATE
P3,AGENT_0129,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0091,DesignJournal+Agent,OTHER,connector,ELABORATE_CONNECTOR_COLOR,ELABORATE
P3,AGENT_0093,DesignJournal+Agent,OTHER,connector,ELABORATE_CONNECTOR_COLOR,ELABORATE
P3,AGENT_0092,DesignJournal+Agent,OTHER,connector,ELABORATE_CONNECTOR_COLOR,ELABORATE
P3,AGENT_0136,DesignJournal+Agent,OTHER,image,CREATE_IMAGE_USER,CREATE
P3,AGENT_0136,DesignJournal+Agent,OTHER,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0129,DesignJournal+Agent,insight,image,RELOCATE_IMAGE,RELOCATE
P3,AGENT_0137,DesignJournal+Agent,OTHER,connector,RELATE_CREATE_USER,RELATE
P3,AGENT_0090,DesignJournal+Agent,spark,note,RELOCATE_NOTE,RELOCATE
P3,AGENT_0087,DesignJournal+Agent,spark,column,RELOCATE_COLUMN,RELOCATE
P3,AGENT_0089,DesignJournal+Agent,spark,column,RELOCATE_COLUMN,RELOCATE
P3,AGENT_0088,DesignJournal+Agent,spark,column,RELOCATE_COLUMN,RELOCATE
